[1561935600] LOG ROTATION: DAILY
[1561935600] LOG VERSION: 2.0
[1561952309] wproc: SERVICE EVENTHANDLER job 64835 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561952309] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952309] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952309] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-51;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952309] SERVICE ALERT: ieatnetsimv5116-51;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952309] SERVICE EVENT HANDLER: ieatnetsimv5116-51;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.225
[1561952309] wproc: SERVICE EVENTHANDLER job 64836 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561952309] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952309] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952310] wproc: Core Worker 25209: job 64525 (pid=32655) timed out. Killing it
[1561952310] wproc: CHECK job 64525 from worker Core Worker 25209 timed out after 800.01s
[1561952310] wproc:   host=ieatlms3901; service=check fm hb failures snmp;
[1561952310] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1561952310] wproc:   stderr line 01: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 02: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 03: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 04: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 05: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 06: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 07: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 08: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 09: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 10: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 11: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 12: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 13: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 14: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 15: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 16: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 17: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 18: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 19: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 20: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 21: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 22: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 23: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 24: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 25: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 26: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 27: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 28: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 29: Warning: Permanently added '141.137.208.23' (RSA) to the list of known hosts.
[1561952310] wproc:   stderr line 30: Killed by signal 1.
[1561952310] Warning: Check of service 'check fm hb failures snmp' on host 'ieatlms3901' timed out after 800.006s!
[1561952310] SERVICE NOTIFICATION: nagiosadmin;ieatlms3901;check fm hb failures snmp;CRITICAL;notify-service-by-email;(Service check timed out after 800.01 seconds)
[1561952310] wproc: Core Worker 25209: job 64525 (pid=32655): Dormant child reaped
[1561952370] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-113;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952370] SERVICE ALERT: ieatnetsimv5116-113;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952370] SERVICE EVENT HANDLER: ieatnetsimv5116-113;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.141
[1561952370] wproc: SERVICE EVENTHANDLER job 64846 from worker Core Worker 25206 is a non-check helper but exited with return code 2
[1561952370] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952370] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952371] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-114;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952371] SERVICE ALERT: ieatnetsimv5116-114;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952371] SERVICE EVENT HANDLER: ieatnetsimv5116-114;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.142
[1561952371] wproc: SERVICE EVENTHANDLER job 64846 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561952371] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952371] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952372] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-116;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952372] SERVICE ALERT: ieatnetsimv5116-116;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952372] SERVICE EVENT HANDLER: ieatnetsimv5116-116;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.144
[1561952372] wproc: SERVICE EVENTHANDLER job 64847 from worker Core Worker 25206 is a non-check helper but exited with return code 2
[1561952372] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952372] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952372] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-115;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952372] SERVICE ALERT: ieatnetsimv5116-115;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952372] SERVICE EVENT HANDLER: ieatnetsimv5116-115;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.143
[1561952372] wproc: SERVICE EVENTHANDLER job 64847 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561952372] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952372] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952387] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-57;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952387] SERVICE ALERT: ieatnetsimv5116-57;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952387] SERVICE EVENT HANDLER: ieatnetsimv5116-57;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.231
[1561952387] wproc: SERVICE EVENTHANDLER job 64849 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561952387] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952387] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952410] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-65;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952429] Auto-save of retention data completed successfully.
[1561952446] SERVICE NOTIFICATION: nagiosadmin;ieatlms3901;check synchronized comecim;CRITICAL;notify-service-by-email;CRITICAL- NUMBER OF COMECIM NODES SYNCHRONIZED (4773) IS LOWER THAN 80% OF ENM COMECIM NODES (11144)
[1561952446] SERVICE ALERT: ieatlms3901;check synchronized comecim;CRITICAL;HARD;3;CRITICAL- NUMBER OF COMECIM NODES SYNCHRONIZED (4773) IS LOWER THAN 80% OF ENM COMECIM NODES (11144)
[1561952694] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv7035-17;check netsim cpu;CRITICAL;notify-service-by-email;WARNING- CPU IS USED 96.78%
[1561952729] SERVICE ALERT: ieatnetsimv5116-42;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561952729] SERVICE EVENT HANDLER: ieatnetsimv5116-42;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.216
[1561952729] wproc: SERVICE EVENTHANDLER job 64929 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561952729] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952729] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952765] SERVICE NOTIFICATION: nagiosadmin;ieatlms3901;check fm supervision nodes;CRITICAL;notify-service-by-email;CRITICAL- NUMBER OF NODES WITH FM SUPERVISION (18253) IS LOWER THAN 80% OF ENM NODES (24353)
[1561952860] SERVICE ALERT: ieatnetsimv5116-42;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561952860] SERVICE EVENT HANDLER: ieatnetsimv5116-42;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.216
[1561952860] wproc: SERVICE EVENTHANDLER job 64996 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561952860] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952860] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561952991] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-42;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561952991] SERVICE ALERT: ieatnetsimv5116-42;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561952991] SERVICE EVENT HANDLER: ieatnetsimv5116-42;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.216
[1561952991] wproc: SERVICE EVENTHANDLER job 65020 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561952991] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561952991] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953028] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv7035-20;check netsim cpu;CRITICAL;notify-service-by-email;WARNING- CPU IS USED 98.45%
[1561953277] SERVICE ALERT: ieatnetsimv5116-60;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953277] SERVICE EVENT HANDLER: ieatnetsimv5116-60;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.234
[1561953277] wproc: SERVICE EVENTHANDLER job 65095 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561953277] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953277] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953288] SERVICE ALERT: ieatnetsimv5116-56;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953288] SERVICE EVENT HANDLER: ieatnetsimv5116-56;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.230
[1561953288] wproc: SERVICE EVENTHANDLER job 65096 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953288] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953288] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953300] SERVICE ALERT: ieatnetsimv5116-54;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953300] SERVICE EVENT HANDLER: ieatnetsimv5116-54;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.228
[1561953300] wproc: SERVICE EVENTHANDLER job 65098 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953300] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953300] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953379] SERVICE ALERT: ieatnetsimv5116-50;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953379] SERVICE EVENT HANDLER: ieatnetsimv5116-50;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.224
[1561953379] wproc: SERVICE EVENTHANDLER job 65157 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953379] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953379] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953407] SERVICE ALERT: ieatnetsimv5116-60;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561953407] SERVICE EVENT HANDLER: ieatnetsimv5116-60;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.234
[1561953407] wproc: SERVICE EVENTHANDLER job 65171 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561953407] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953407] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953415] SERVICE ALERT: ieatnetsimv5116-56;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561953415] SERVICE EVENT HANDLER: ieatnetsimv5116-56;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.230
[1561953415] wproc: SERVICE EVENTHANDLER job 65176 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953415] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953415] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953431] SERVICE ALERT: ieatnetsimv5116-54;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561953431] SERVICE EVENT HANDLER: ieatnetsimv5116-54;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.228
[1561953431] wproc: SERVICE EVENTHANDLER job 65185 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953431] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953431] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953450] SERVICE ALERT: ieatnetsimv5116-58;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953450] SERVICE EVENT HANDLER: ieatnetsimv5116-58;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.232
[1561953450] wproc: SERVICE EVENTHANDLER job 65197 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561953450] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953450] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953509] SERVICE ALERT: ieatnetsimv5116-50;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561953509] SERVICE EVENT HANDLER: ieatnetsimv5116-50;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.224
[1561953509] wproc: SERVICE EVENTHANDLER job 65203 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953509] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953509] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953538] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-60;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561953538] SERVICE ALERT: ieatnetsimv5116-60;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561953538] SERVICE EVENT HANDLER: ieatnetsimv5116-60;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.234
[1561953538] wproc: SERVICE EVENTHANDLER job 65207 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953538] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953538] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953543] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-56;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561953543] SERVICE ALERT: ieatnetsimv5116-56;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561953543] SERVICE EVENT HANDLER: ieatnetsimv5116-56;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.230
[1561953543] wproc: SERVICE EVENTHANDLER job 65210 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953543] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953543] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953561] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-54;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561953561] SERVICE ALERT: ieatnetsimv5116-54;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561953561] SERVICE EVENT HANDLER: ieatnetsimv5116-54;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.228
[1561953561] wproc: SERVICE EVENTHANDLER job 65213 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953561] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953561] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953577] SERVICE ALERT: ieatnetsimv5116-58;check netsim nodes;CRITICAL;SOFT;2;CRITICAL- THERE ARE STOPPED NODES
[1561953577] SERVICE EVENT HANDLER: ieatnetsimv5116-58;check netsim nodes;CRITICAL;SOFT;2;start_netsim_nodes!141.137.208.23!10.151.192.232
[1561953577] wproc: SERVICE EVENTHANDLER job 65215 from worker Core Worker 25207 is a non-check helper but exited with return code 2
[1561953577] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953577] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953600] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-69;check netsim disk;CRITICAL;notify-service-by-email;WARNING- FILESYSTEM IS USED >90%
[1561953612] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-08;check netsim disk;CRITICAL;notify-service-by-email;CRITICAL- FILESYSTEM IS FULL!
[1561953625] SERVICE ALERT: ieatnetsimv5116-64;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953625] SERVICE EVENT HANDLER: ieatnetsimv5116-64;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.238
[1561953625] wproc: SERVICE EVENTHANDLER job 65227 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953625] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953625] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953627] SERVICE ALERT: ieatnetsimv5116-63;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953627] SERVICE EVENT HANDLER: ieatnetsimv5116-63;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.237
[1561953627] wproc: SERVICE EVENTHANDLER job 65229 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953627] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953627] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953634] SERVICE ALERT: ieatnetsimv5116-66;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953634] SERVICE EVENT HANDLER: ieatnetsimv5116-66;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.240
[1561953634] wproc: SERVICE EVENTHANDLER job 65234 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953634] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953634] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953640] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-50;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561953640] SERVICE ALERT: ieatnetsimv5116-50;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
[1561953640] SERVICE EVENT HANDLER: ieatnetsimv5116-50;check netsim nodes;CRITICAL;HARD;3;start_netsim_nodes!141.137.208.23!10.151.192.224
[1561953640] wproc: SERVICE EVENTHANDLER job 65236 from worker Core Worker 25206 is a non-check helper but exited with return code 2
[1561953640] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953640] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953645] SERVICE ALERT: ieatnetsimv5116-68;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953645] SERVICE EVENT HANDLER: ieatnetsimv5116-68;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.242
[1561953645] wproc: SERVICE EVENTHANDLER job 65238 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953645] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953645] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953653] SERVICE ALERT: ieatnetsimv5116-69;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953653] SERVICE EVENT HANDLER: ieatnetsimv5116-69;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.243
[1561953653] wproc: SERVICE EVENTHANDLER job 65242 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953653] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953653] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953654] SERVICE ALERT: ieatnetsimv5116-70;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953654] SERVICE EVENT HANDLER: ieatnetsimv5116-70;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.244
[1561953654] wproc: SERVICE EVENTHANDLER job 65243 from worker Core Worker 25208 is a non-check helper but exited with return code 2
[1561953654] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953654] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953672] SERVICE ALERT: ieatnetsimv5116-82;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953672] SERVICE EVENT HANDLER: ieatnetsimv5116-82;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.193.0
[1561953672] wproc: SERVICE EVENTHANDLER job 65251 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953672] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953672] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953674] SERVICE ALERT: ieatnetsimv5116-67;check netsim nodes;CRITICAL;SOFT;1;CRITICAL- THERE ARE STOPPED NODES
[1561953674] SERVICE EVENT HANDLER: ieatnetsimv5116-67;check netsim nodes;CRITICAL;SOFT;1;start_netsim_nodes!141.137.208.23!10.151.192.241
[1561953674] wproc: SERVICE EVENTHANDLER job 65252 from worker Core Worker 25209 is a non-check helper but exited with return code 2
[1561953674] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1561953674] wproc:   stderr line 01: execvp(/usr/local/nagios/libexec/start_netsim_nodes.sh, ...) failed. errno is 2: No such file or directory
[1561953705] SERVICE NOTIFICATION: nagiosadmin;ieatlms3901;check vcs service group hc;CRITICAL;notify-service-by-email;CRITICAL- vcs_service_group_healthcheck FAILED
[1561953705] SERVICE NOTIFICATION: nagiosadmin;ieatnetsimv5116-58;check netsim nodes;CRITICAL;notify-service-by-email;CRITICAL- THERE ARE STOPPED NODES
[1561953705] SERVICE ALERT: ieatnetsimv5116-58;check netsim nodes;CRITICAL;HARD;3;CRITICAL- THERE ARE STOPPED NODES
